Molecule=DCC79Br,StateName=000_0(0)0(0)_0e,L=0,UseAsLower=1,Energy=0,EnergyError=0,B=0.121921655,BError=1.39901E-7,D=2.01536E-8,DError=1.01183E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final.
Molecule=DCC79Br,StateName=000_0(0)1(1)_1e,L=1,UseAsLower=1,Energy=278.77529,EnergyError=8E-5,B=0.122183598,BError=1.81567E-7,D=2.05502E-8,DError=1.51607E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final.
Molecule=DCC79Br,StateName=000_0(0)1(1)_1f,L=1,UseAsLower=1,Energy=278.77529,EnergyError=8E-5,B=0.122305725,BError=1.86355E-7,D=2.07181E-8,DError=1.77409E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final.
Molecule=DCC79Br,StateName=000_0(0)2(0)_0e,L=0,UseAsLower=1,Energy=541.59659,EnergyError=0.0001,B=0.122349108,BError=5.0012E-7,D=2.46918E-8,DError=4.71843E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_0(0)2(2)_2e,L=2,UseAsLower=1,Energy=558.13188,EnergyError=0.0001,B=0.122565391,BError=6.78693E-7,D=2.05189E-8,DError=8.65225E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_0(0)2(2)_2f,L=2,UseAsLower=1,Energy=558.13188,EnergyError=0.0001,B=0.122567443,BError=4.89296E-7,D=2.13463E-8,DError=6.05974E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_112,L=2,UseAsLower=0,Energy=0,EnergyError=0,B=4.4E-6,BError=0,D=0,DError=0,H=0,HError=0,HFixed=1,Band=?
Molecule=DCC79Br,StateName=000_0(0)3(1)_1e,L=1,UseAsLower=0,Energy=810.715863,EnergyError=0.00011,B=0.12250732,BError=9E-7,D=2.1795E-8,DError=1.5E-10,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_0(0)3(1)_1f,L=1,UseAsLower=0,Energy=810.715863,EnergyError=0.00011,B=0.12273269,BError=9E-7,D=2.5009E-8,DError=1.5E-10,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_0(0)3(3)_3e,L=3,UseAsLower=0,Energy=838.066582,EnergyError=0.00012,B=0.122886205,BError=9E-7,D=2.1702E-8,DError=1.5E-10,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_0(0)3(3)_3f,L=3,UseAsLower=0,Energy=838.066582,EnergyError=0.00012,B=0.12288683,BError=9E-7,D=2.1523E-8,DError=1.5E-10,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_0(0)4(0)_0e,L=0,UseAsLower=0,Energy=1069.462223,EnergyError=0.00015,B=0.12279101,BError=2.1E-6,D=2.9182E-8,DError=4.2E-10,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_1(1)0(0)_1e,L=1,UseAsLower=1,Energy=480.6593573,EnergyError=1.44651E-5,B=0.122020332,BError=1.40088E-7,D=2.02573E-8,DError=1.01432E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_1(1)0(0)_1f,L=1,UseAsLower=1,Energy=480.6592399,EnergyError=0.000128555,B=0.122093018,BError=1.76089E-7,D=2.03521E-8,DError=1.58809E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final.
Molecule=DCC79Br,StateName=000_1(1)1(1)_0e,L=0,UseAsLower=1,Energy=760.7660052,EnergyError=3.02059E-5,B=0.122371568,BError=8.56611E-8,D=1.99911E-8,DError=1.91462E-10,H=0,HError=0,HFixed=1,Band=?,Note=Resonance
Molecule=DCC79Br,StateName=000_1(1)1(1)_0f,L=0,UseAsLower=1,Energy=758.4762433,EnergyError=0.00010533,B=0.122381878,BError=1.92336E-7,D=2.10997E-8,DError=1.89696E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_1(1)1(1)_2e,L=2,UseAsLower=1,Energy=760.967474,EnergyError=6.10642E-5,B=0.12237778,BError=9.49521E-8,D=2.15414E-8,DError=1.91185E-10,H=0,HError=0,HFixed=1,Band=?,Note=Resonance
Molecule=DCC79Br,StateName=000_1(1)1(1)_2f,L=2,UseAsLower=1,Energy=760.9671548,EnergyError=9.53817E-5,B=0.122377822,BError=1.9182E-7,D=2.04792E-8,DError=1.91933E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_1(1)2(0)_1e,L=1,UseAsLower=0,Energy=1023.265602,EnergyError=0.000141053,B=0.122446863,BError=5.04614E-7,D=2.53237E-8,DError=4.81789E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_1(1)2(0)_1f,L=1,UseAsLower=0,Energy=0,EnergyError=0,B=0,BError=0,D=0,DError=0,H=0,HError=0,HFixed=1,Band=?
Molecule=DCC79Br,StateName=000_1(1)2(2)_1e,L=1,UseAsLower=0,Energy=1039.293458,EnergyError=8E-5,B=0.122676771,BError=1.83038E-7,D=2.14096E-8,DError=1.57773E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_1(1)2(2)_1f,L=1,UseAsLower=0,Energy=1039.29326,EnergyError=8E-5,B=0.122704195,BError=1.87587E-7,D=2.25579E-8,DError=1.81564E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_1(1)2(2)_3e,L=3,UseAsLower=0,Energy=1041.867234,EnergyError=0.000134296,B=0.122697635,BError=6.90788E-7,D=2.02098E-8,DError=9.2829E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_1(1)3(3)_2e,L=2,UseAsLower=0,Energy=1319.385125,EnergyError=0.000113488,B=0.123007792,BError=6.82959E-7,D=2.21062E-8,DError=8.84405E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_1(1)3(3)_2f,L=2,UseAsLower=0,Energy=1319.38517,EnergyError=0.000107663,B=0.12300919,BError=4.92133E-7,D=2.232E-8,DError=6.18084E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_1(1)4(4)_3f,L=3,UseAsLower=0,Energy=1600.056347,EnergyError=0.000133327,B=0.123328294,BError=9.04909E-7,D=2.29288E-8,DError=1.52923E-10,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_2(0)0(0)_0e,L=0,UseAsLower=0,Energy=955.0050223,EnergyError=1.73245E-5,B=0.122190113,BError=1.40175E-7,D=2.09698E-8,DError=1.01538E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_2(0)1(1)_1e,L=1,UseAsLower=0,Energy=1235.329266,EnergyError=8.18449E-5,B=0.122470713,BError=1.81859E-7,D=2.14779E-8,DError=1.52056E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_2(0)1(1)_1f,L=1,UseAsLower=0,Energy=1235.329285,EnergyError=8E-5,B=0.122551031,BError=1.86355E-7,D=2.14042E-8,DError=1.77409E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_2(0)2(0)_0e,L=0,UseAsLower=0,Energy=1498.660535,EnergyError=0.000109442,B=0.122584125,BError=5.01108E-7,D=2.56025E-8,DError=4.73653E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_2(0)2(2)_2e,L=2,UseAsLower=0,Energy=1517.33759,EnergyError=0.000111388,B=0.122801841,BError=6.79919E-7,D=2.15591E-8,DError=8.67701E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_2(0)2(2)_2f,L=2,UseAsLower=0,Energy=1517.337096,EnergyError=0.0001,B=0.122804596,BError=4.89955E-7,D=2.18552E-8,DError=6.07063E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_2(0)3(3)_3f,L=3,UseAsLower=0,Energy=1798.971163,EnergyError=0.00014956,B=0.123131125,BError=9.15419E-7,D=2.37271E-8,DError=1.64188E-10,H=0,HError=0,HFixed=1,Band=?
Molecule=DCC79Br,StateName=000_2(2)0(0)_2e,L=2,UseAsLower=0,Energy=964.803689,EnergyError=7.17425E-5,B=0.122185309,BError=1.49115E-7,D=1.98605E-8,DError=1.26373E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_2(2)0(0)_2f,L=2,UseAsLower=0,Energy=964.8035064,EnergyError=0.000145157,B=0.122185665,BError=1.83687E-7,D=2.04368E-8,DError=1.81614E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_2(2)1(1)_1e,L=1,UseAsLower=0,Energy=1244.128087,EnergyError=4.5596E-5,B=0.122478902,BError=1.49891E-7,D=2.28757E-8,DError=1.58218E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_2(2)1(1)_1f,L=1,UseAsLower=0,Energy=1244.127586,EnergyError=0.000128555,B=0.122522239,BError=1.80022E-7,D=2.37768E-8,DError=1.77025E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_2(2)1(1)_3e,L=3,UseAsLower=0,Energy=1246.68333,EnergyError=0,B=0,BError=0,D=0,DError=0,H=0,HError=0,HFixed=1,Band=?
Molecule=DCC79Br,StateName=000_2(2)1(1)_3f,L=3,UseAsLower=0,Energy=1246.683333,EnergyError=0.000176424,B=0.122504747,BError=2.47949E-7,D=1.75691E-8,DError=3.80318E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_2(2)2(2)_0e,L=0,UseAsLower=0,Energy=0,EnergyError=0,B=0,BError=0,D=0,DError=0,H=0,HError=0,HFixed=1,Band=?
Molecule=DCC79Br,StateName=000_2(2)2(2)_0f,L=0,UseAsLower=0,Energy=1523.405618,EnergyError=0.000122981,B=0.122819439,BError=2.12634E-7,D=2.08585E-8,DError=3.09144E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_3(1)0(0)_1e,L=1,UseAsLower=0,Energy=1433.21601,EnergyError=2.49134E-5,B=0.122244879,BError=1.40357E-7,D=2.06896E-8,DError=1.02043E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_3(1)0(0)_1f,L=1,UseAsLower=0,Energy=1433.215947,EnergyError=0.000128555,B=0.122391513,BError=1.76412E-7,D=2.087E-8,DError=1.59344E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_3(1)1(1)_0e,L=0,UseAsLower=0,Energy=1711.797074,EnergyError=0,B=0,BError=0,D=0,DError=0,H=0,HError=0,HFixed=1,Band=?,Note=Resonanssitila
Molecule=DCC79Br,StateName=000_3(1)1(1)_0f,L=0,UseAsLower=0,Energy=1711.797074,EnergyError=8.89002E-5,B=0.122643964,BError=1.95931E-7,D=2.13921E-8,DError=1.99821E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_3(1)1(1)_2e,L=2,UseAsLower=0,Energy=1715.312906,EnergyError=0,B=0,BError=0,D=0,DError=0,H=0,HError=0,HFixed=1,Band=?,Note=Resonanssitila
Molecule=DCC79Br,StateName=000_3(1)1(1)_2f,L=2,UseAsLower=0,Energy=1715.312906,EnergyError=8.90833E-5,B=0.122636059,BError=1.94665E-7,D=2.10478E-8,DError=1.98956E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_4(0)0(0)_0e,L=0,UseAsLower=0,Energy=1905.809949,EnergyError=4.36139E-5,B=0.12244461,BError=1.44186E-7,D=2.2428E-8,DError=1.14981E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_4(2)0(0)_2e,L=2,UseAsLower=0,Energy=1915.418212,EnergyError=5.2968E-5,B=0.122439679,BError=1.57724E-7,D=1.91155E-8,DError=1.6258E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=000_4(2)0(0)_2f,L=2,UseAsLower=0,Energy=1915.41826,EnergyError=0.000136314,B=0.122439924,BError=1.93103E-7,D=2.08695E-8,DError=2.2958E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=001_0(0)0(0)_0e,L=0,UseAsLower=1,Energy=603.3132214,EnergyError=1.96831E-5,B=0.121744139,BError=1.41625E-7,D=1.74678E-8,DError=1.15899E-11,H=2.95432E-14,HError=3.89166E-16,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=001_0(0)1(1)_1e,L=1,UseAsLower=0,Energy=891.6160801,EnergyError=9.02149E-5,B=0.122025,BError=1.89847E-7,D=1.85279E-8,DError=2.40395E-11,H=8.55376E-15,HError=1.7125E-15,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=001_0(0)1(1)_1f,L=1,UseAsLower=0,Energy=891.6160542,EnergyError=9.34649E-5,B=0.122183712,BError=1.94148E-7,D=1.81202E-8,DError=2.32344E-11,H=1.41232E-14,HError=1.14002E-15,HFixed=1,Band=?,Note=Final
Molecule=DCC79Br,StateName=001_2(0)0(0)_0e,L=0,UseAsLower=0,Energy=1557.388339,EnergyError=4.02084E-5,B=0.122052993,BError=1.61325E-7,D=1.81141E-8,DError=3.68568E-11,H=7.68026E-14,HError=4.25209E-15,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_0(0)0(0)_0e,L=0,UseAsLower=1,Energy=0,EnergyError=0,B=0.121250162,BError=1.67071E-7,D=1.99338E-8,DError=1.42403E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_0(0)1(1)_1e,L=1,UseAsLower=1,Energy=278.69277,EnergyError=9E-5,B=0.121510955,BError=2.22699E-7,D=2.03543E-8,DError=1.83391E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final.
Molecule=DCC81Br,StateName=000_0(0)1(1)_1f,L=1,UseAsLower=1,Energy=278.69277,EnergyError=9E-5,B=0.121632851709605,BError=5.73539544968342E-7,D=2.06110133080963E-8,DError=6.29741050280569E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final.
